Student ID,Student Name,Age,Gender,State/City,School/Institution Name,Education Level,Stream/Field of Study,Marks Percentage,No. of Students in Class,Scholarship Status
SID4135,Aditya,23.0,Female,Mumbai,School_51,Higher Secondary,Commerce,62.9,24,No
SID4136,Ishita,10.0,Female,Delhi,School_64,Postgraduate,Medical,40.54,27,Yes
SID4137,Neha,23.0,Others,Bangalore,School_51,Undergraduate,Engineering,64.65,23,Yes
SID4138,Aditya,6.0,Others,Bangalore,School_27,Undergraduate,Commerce,49.3,47,Yes
SID4139,Neha,7.0,Female,Jaipur,School_4,Secondary,,78.12,25,Yes
SID4140,Rohan,18.0,Male,Mumbai,School_64,Higher Secondary,Medical,45.25,53,Yes
SID4141,Ishita,19.0,Male,Pune,School_11,Undergraduate,Arts,57.0,32,Yes
SID4142,Pooja,15.0,Male,Bangalore,School_11,Secondary,,82.41,26,Yes
SID4143,Simran,20.0,Female,Lucknow,School_79,Undergraduate,Arts,86.37,29,Yes
SID4144,Aryan,22.0,Female,Bangalore,School_3,Higher Secondary,Engineering,65.11,58,No
SID4145,Priya,17.0,Male,Ahmedabad,School_3,Secondary,,65.67,43,No
SID4146,Pooja,13.0,Female,Pune,School_75,Primary,,80.61,37,No
SID4147,Neha,11.0,Male,Ahmedabad,School_64,Postgraduate,Engineering,77.37,37,Yes
SID4148,Pooja,23.0,Male,Jaipur,School_32,Higher Secondary,Commerce,35.52,35,Yes
SID4149,Pooja,18.0,Others,Chennai,School_34,Postgraduate,Science,95.0,27,Yes
SID4150,Aryan,8.0,Others,Hyderabad,School_21,Postgraduate,Arts,87.74,21,Yes
SID4151,Ishita,24.0,Male,Jaipur,School_99,Postgraduate,Science,81.48,57,No
SID4152,Rohan,9.0,Male,Mumbai,School_96,Secondary,,62.23,37,No
SID4153,Neha,21.0,Male,Jaipur,School_63,Higher Secondary,Commerce,57.59,37,No
SID4154,Ishita,,Female,Mumbai,School_39,Primary,,99.07,42,Yes
SID4155,Aryan,11.0,Male,Bangalore,School_31,Postgraduate,Science,83.54,54,Yes
SID4156,Karan,17.0,Male,Delhi,School_77,Postgraduate,Medical,99.38,26,No
SID4157,Aarav,14.0,Female,Mumbai,School_67,Secondary,,70.69,29,No
SID4158,Rohan,20.0,Male,Ahmedabad,School_97,Primary,,92.2,50,No
SID4159,Ishita,22.0,Others,Hyderabad,School_18,Higher Secondary,Arts,36.12,47,No
SID4160,Aarav,19.0,Female,Kolkata,School_15,Undergraduate,Engineering,57.75,48,Yes
SID4161,Karan,18.0,Female,Jaipur,School_87,Postgraduate,Engineering,83.88,31,Yes
SID4162,Ishita,22.0,Femle,Pune,School_39,Secondary,,83.53,51,Yes
SID4163,Pooja,16.0,Others,Mumbai,School_25,Primary,,74.5,30,No
SID4164,Neha,22.0,Male,Jaipur,School_81,Postgraduate,Science,46.63,23,Yes
SID4165,Simran,14.0,Others,Pune,School_5,Primary,,78.31,23,Yes
SID4166,Neha,19.0,Female,Chennai,School_93,Primary,,36.32,21,No
SID4167,Pooja,24.0,Others,Pune,School_50,Primary,,98.63,26,No
SID4168,Aarav,10.0,Female,Jaipur,School_98,Postgraduate,Medical,51.74,36,Yes
SID4169,Neha,18.0,Female,Chennai,School_61,Higher Secondary,Engineering,69.59,38,No
SID4170,Simran,10.0,Male,Jaipur,School_73,Primary,,80.42,52,No
SID4171,Pooja,7.0,Male,Lucknow,School_54,Postgraduate,Science,83.61,25,No
SID4172,Aarav,11.0,Male,Hyderabad,School_83,Postgraduate,Science,69.07,53,No
SID4173,Karan,12.0,Female,Chennai,School_39,Secondary,,68.28,49,No
SID4174,Aarav,7.0,Male,Kolkata,School_80,Postgraduate,Medical,82.46,23,Yes
SID4175,Karan,11.0,Male,Ahmedabad,School_49,Higher Secondary,Arts,83.02,22,Yes
SID4176,Ishita,6.0,Others,Mumbai,School_8,Higher Secondary,Medical,89.93,46,Yes
SID4177,Aryan,12.0,Female,Chennai,School_62,Primary,,95.62,22,Yes
SID4178,Aarav,,Male,Kolkata,School_96,Secondary,,90.81,42,Yes
SID4179,Aarav,20.0,Male,Bangalore,School_14,Undergraduate,Medical,42.86,55,No
SID4180,Ishita,7.0,Male,Mumbai,School_51,Postgraduate,Engineering,50.97,52,No
SID4181,Aarav,10.0,Others,Ahmedabad,School_75,Secondary,,53.58,32,No
SID4182,Ishita,16.0,Female,Mumbai,School_55,Postgraduate,Science,40.24,40,No
SID4183,Pooja,9.0,Male,Ahmedabad,School_6,Undergraduate,Medical,88.56,59,Yes
SID4184,Aditya,23.0,Others,Lucknow,School_57,Higher Secondary,Science,59.83,32,Yes
SID4185,Ishita,10.0,Others,Lucknow,School_92,Postgraduate,Medical,49.16,57,Yes
SID4186,Aditya,12.0,Female,Kolkata,School_97,Primary,,42.62,50,No
SID4187,Aditya,20.0,Male,Mumbai,School_37,Undergraduate,Arts,50.8,60,Yes
SID4188,Ishita,12.0,Female,Jaipur,School_87,Primary,,78.43,44,Yes
SID4189,Neha,10.0,Others,Jaipur,School_74,Undergraduate,Medical,86.17,31,No
SID4190,Aarav,10.0,Others,Delhi,School_77,Primary,,39.46,27,No
SID4191,Karan,14.0,Female,Pune,School_45,Primary,,88.86,59,Yes
SID4192,Simran,13.0,Others,Pune,School_79,Primary,,82.53,40,No
SID4193,Aryan,7.0,Others,Mumbai,School_43,Secondary,,66.41,25,No
SID4194,Pooja,19.0,Others,Chennai,School_67,Postgraduate,Medical,92.3,35,No
SID4195,Ishita,14.0,Male,Bangalore,School_46,Postgraduate,Arts,78.73,26,Yes
SID4196,Aarav,23.0,Male,Bangalore,School_76,Secondary,,84.94,21,No
SID4197,Simran,13.0,Female,Chennai,School_97,Higher Secondary,Arts,90.36,42,Yes
SID4198,Aryan,6.0,Female,Pune,School_19,Postgraduate,Science,70.99,44,No
SID4199,Aryan,23.0,Others,Pune,School_71,Secondary,,67.03,27,No
SID4200,Ishita,,Female,Pune,School_67,Higher Secondary,Commerce,40.82,37,Yes
SID4201,Aryan,13.0,Female,Ahmedabad,School_99,Secondary,,66.06,57,No
SID4202,Aarav,13.0,Male,Kolkata,School_73,Secondary,,64.6,49,No
SID4203,Pooja,20.0,Female,Jaipur,School_54,Primary,,39.25,31,Yes
SID4204,Priya,,Female,Bangalore,School_67,Secondary,,67.25,37,No
SID4205,Aditya,10.0,Others,Lucknow,School_2,Postgraduate,Medical,79.61,52,Yes
SID4206,Rohan,7.0,Mle,Jaipur,School_74,Undergraduate,Commerce,99.61,35,Yes
SID4207,Priya,17.0,Female,Lucknow,School_8,Postgraduate,Science,43.5,31,No
SID4208,Neha,16.0,Male,Kolkata,School_28,Primary,,90.45,58,Yes
SID4209,Karan,17.0,Male,Lucknow,School_33,Postgraduate,Science,77.04,26,Yes
SID4210,Ishita,12.0,Others,Kolkata,School_10,Primary,,43.98,60,Yes
SID4211,Aditya,12.0,Others,Mumbai,School_57,Secondary,,96.42,28,Yes
SID4212,Aditya,7.0,Female,Kolkata,School_22,Postgraduate,Engineering,49.32,49,Yes
SID4213,Rohan,9.0,Others,Jaipur,School_75,Secondary,,65.76,46,Yes
SID4214,Pooja,11.0,Female,Ahmedabad,School_49,Undergraduate,Commerce,90.02,42,Yes
SID4215,Neha,16.0,Others,Bangalore,School_53,Primary,,87.09,49,No
SID4216,Simran,15.0,Female,Ahmedabad,School_42,Higher Secondary,Medical,58.96,40,No
SID4217,Karan,10.0,Female,Lucknow,School_28,Higher Secondary,Commerce,94.0,23,Yes
SID4218,Pooja,20.0,Male,Mumbai,School_1,Primary,,76.11,28,Yes
SID4219,Rohan,,Male,Chennai,School_30,Secondary,,73.13,55,No
SID4220,Simran,24.0,Others,Bangalore,School_60,Secondary,,44.5,55,Yes
SID4221,Pooja,12.0,Female,Hyderabad,School_51,Secondary,,65.8,59,Yes
SID4222,Aryan,15.0,Female,Chennai,School_70,Higher Secondary,Engineering,79.11,50,Yes
SID4223,Aarav,7.0,Female,Bangalore,School_71,Postgraduate,Commerce,64.62,41,No
SID4224,Aditya,,Others,Lucknow,School_46,Primary,,55.63,60,No
SID4225,Aditya,,Others,Mumbai,School_61,Postgraduate,Medical,86.81,56,Yes
SID4226,Aarav,21.0,Female,Bangalore,School_85,Primary,,55.79,58,No
SID4227,Ishita,21.0,Male,Chennai,School_82,Secondary,,65.25,60,Yes
SID4228,Rohan,16.0,Male,Jaipur,School_72,Postgraduate,Science,70.68,57,Yes
SID4229,Simran,17.0,Male,Bangalore,School_84,Primary,,49.61,28,Yes
SID4230,Pooja,14.0,Male,Bangalore,School_94,Primary,,41.98,25,Yes
SID4231,Pooja,17.0,Others,Bangalore,School_78,Higher Secondary,Commerce,59.05,56,Yes
SID4232,Pooja,16.0,Male,Chennai,School_34,Secondary,,38.24,45,No
SID4233,Simran,16.0,Others,Lucknow,School_4,Secondary,,44.08,39,No
SID4234,Aditya,12.0,Female,Chennai,School_21,Higher Secondary,Medical,98.59,45,No
SID4235,Ishita,18.0,Female,Pune,School_85,Postgraduate,Science,73.77,41,No
SID4236,Simran,17.0,Female,Bangalore,School_72,Secondary,,91.27,59,No
SID4237,Simran,8.0,Others,Delhi,School_58,Secondary,,56.08,21,Yes
SID4238,Aditya,10.0,Others,Lucknow,School_33,Secondary,,83.93,23,No
SID4239,Ishita,9.0,Others,Kolkata,School_62,Postgraduate,Medical,45.89,22,Yes
SID4240,Neha,9.0,Female,Mumbai,School_81,Postgraduate,Arts,76.21,51,No
SID4241,Priya,15.0,Othrs,Delhi,School_55,Primary,,77.13,41,No
SID4242,Rohan,,Others,Chennai,School_7,Secondary,,72.3,23,No
SID4243,Pooja,24.0,Male,Bangalore,School_21,Secondary,,57.5,27,Yes
SID4244,Rohan,14.0,Others,Delhi,School_82,Secondary,,39.44,27,Yes
SID4245,Aryan,15.0,Others,Ahmedabad,School_28,Secondary,,55.93,59,Yes
SID4246,Ishita,9.0,Others,Pune,School_61,Postgraduate,Engineering,,58,No
SID4247,Rohan,18.0,Male,Delhi,School_49,Undergraduate,Commerce,96.34,24,No
SID4248,Pooja,23.0,Others,Mumbai,School_80,Higher Secondary,Arts,75.76,29,Yes
SID4249,Pooja,6.0,Female,Hyderabad,School_98,Secondary,,47.41,47,Yes
SID4250,Neha,11.0,Others,Lucknow,School_84,Postgraduate,Medical,70.14,47,No
SID4251,Priya,19.0,Male,Hyderabad,School_92,Higher Secondary,Arts,94.47,50,No
SID4252,Pooja,11.0,Female,Chennai,School_88,Secondary,,94.47,39,Yes
SID4253,Pooja,14.0,Female,Bangalore,School_66,Primary,,43.46,45,Yes
SID4254,Karan,24.0,Others,Delhi,School_62,Secondary,,49.3,55,Yes
SID4255,Simran,18.0,Male,Ahmedabad,School_7,Undergraduate,Engineering,63.46,40,No
SID4256,Ishita,14.0,Male,Kolkata,School_68,Undergraduate,Engineering,56.0,55,No
SID4257,Rohan,8.0,Female,Chennai,School_55,Undergraduate,Arts,86.27,52,Yes
SID4258,Karan,17.0,Others,Pune,School_36,Undergraduate,Arts,60.83,20,No
SID4259,Karan,11.0,Others,Delhi,School_9,Higher Secondary,Commerce,41.26,55,Yes
SID4260,Ishita,15.0,Male,Kolkata,School_98,Higher Secondary,Commerce,75.3,27,Yes
SID4261,Neha,13.0,Male,Ahmedabad,School_7,Primary,,88.59,32,No
SID4262,Neha,13.0,Others,Pune,School_24,Secondary,,96.59,49,No
SID4263,Karan,19.0,Others,Mumbai,School_56,Postgraduate,Arts,96.28,26,No
SID4264,Karan,13.0,Others,Chennai,School_55,Postgraduate,Engineering,99.12,31,No
SID4265,Pooja,13.0,Female,Kolkata,School_51,Primary,,84.48,24,No
SID4266,Karan,23.0,Others,Lucknow,School_29,Higher Secondary,Engineering,70.59,42,Yes
SID4267,Aditya,6.0,Female,Pune,School_63,Secondary,,81.54,26,No
SID4268,Karan,12.0,Female,Jaipur,School_49,Undergraduate,Commerce,91.17,46,No
SID4269,Aarav,9.0,Male,Lucknow,School_54,Primary,,70.16,30,No
SID4270,Simran,13.0,Male,Pune,School_64,Undergraduate,Medical,94.31,43,No
SID4271,Simran,15.0,Male,Pune,School_87,Higher Secondary,Medical,85.75,49,Yes
SID4272,Simran,10.0,Others,Pune,School_58,Primary,,77.57,52,No
SID4273,Rohan,19.0,Female,Delhi,School_25,Postgraduate,Engineering,68.04,47,Yess
SID4274,Aarav,14.0,Female,Mumbai,School_66,Undergraduate,Medical,65.53,21,No
SID4275,Simran,6.0,Female,Lucknow,School_39,Postgraduate,Medical,54.7,20,No
SID4276,Aarav,17.0,Others,Kolkata,School_97,Higher Secondary,Engineering,66.1,55,Yes
SID4277,Aarav,19.0,Othrs,Ahmedabad,School_8,Higher Secondary,Medical,66.68,39,No
SID4278,Simran,6.0,Male,Chennai,School_67,Secondary,,81.2,60,Yes
SID4279,Aditya,8.0,Others,Jaipur,School_82,Secondary,,66.79,50,Yes
SID4280,Aditya,19.0,Male,Lucknow,School_77,Secondary,,92.95,48,Yes
SID4281,Aarav,15.0,Others,Delhi,School_45,Primary,,35.43,53,Yes
SID4282,Neha,17.0,Male,Kolkata,School_86,Undergraduate,Commerce,46.15,32,Yes
SID4283,Aryan,17.0,Female,Lucknow,School_19,Undergraduate,Medical,89.86,48,Yes
SID4284,Ishita,18.0,Others,Kolkata,School_38,Higher Secondary,Engineering,88.78,28,No
SID4285,Neha,16.0,Female,Delhi,School_1,Primary,,67.62,28,Yes
SID4286,Aarav,17.0,Female,Bangalore,School_37,Postgraduate,Science,92.52,28,No
SID4287,Aditya,7.0,Female,Lucknow,School_44,Secondary,,78.27,23,Yes
SID4288,Aarav,8.0,Male,Chennai,School_91,Postgraduate,Science,83.01,30,No
SID4289,Pooja,24.0,Female,Lucknow,School_79,Higher Secondary,Commerce,69.77,60,No
SID4290,Neha,21.0,Others,Mumbai,School_29,Higher Secondary,Science,50.79,52,No
SID4291,Simran,21.0,Others,Kolkata,School_67,Secondary,,43.6,36,Yes
SID4292,Neha,18.0,Female,Bangalore,School_59,Primary,,83.05,30,Yes
SID4293,Karan,20.0,Male,Hyderabad,School_18,Undergraduate,Engineering,48.83,24,No
SID4294,Priya,23.0,Others,Jaipur,School_48,Postgraduate,Medical,82.39,29,No
SID4295,Rohan,12.0,Female,Chennai,School_49,Postgraduate,Arts,58.71,31,No
SID4296,Neha,11.0,Female,Chennai,School_45,Primary,,70.56,44,No
SID4297,Aryan,10.0,Female,Kolkata,School_83,Primary,,38.27,52,No
SID4298,Aarav,9.0,Mle,Mumbai,School_76,Higher Secondary,Medical,66.7,52,Yes
SID4299,Aditya,,Others,Pune,School_33,Higher Secondary,Science,67.87,53,No
SID4300,Karan,17.0,Male,Pune,School_56,Primary,,78.63,54,Yes
SID4301,Neha,8.0,Others,Chennai,School_63,Undergraduate,Engineering,47.23,32,No
SID4302,Priya,23.0,Female,Chennai,School_61,Undergraduate,Medical,43.13,20,No
SID4303,Karan,18.0,Male,Kolkata,School_5,Undergraduate,Engineering,38.44,56,No
SID4304,Aryan,10.0,Others,Delhi,School_71,Primary,,80.26,44,No
SID4305,Aryan,23.0,Male,Ahmedabad,School_22,Postgraduate,Arts,47.31,51,Yes
SID4306,Priya,6.0,Female,Jaipur,School_79,Secondary,,72.55,60,No
SID4307,Pooja,13.0,Male,Ahmedabad,School_38,Primary,,38.4,43,Yes
SID4308,Aarav,15.0,Male,Jaipur,School_5,Postgraduate,Science,58.4,52,No
SID4309,Ishita,24.0,Female,Ahmedabad,School_17,Undergraduate,Arts,84.28,57,Yes
SID4310,Pooja,14.0,Female,Bangalore,School_86,Secondary,,78.34,20,No
SID4311,Simran,16.0,Others,Lucknow,School_44,Primary,,51.01,53,No
SID4312,Aarav,21.0,Male,Mumbai,School_89,Secondary,,90.69,58,Yes
SID4313,Karan,16.0,Female,Delhi,School_99,Higher Secondary,Science,66.29,51,Yes
SID4314,Aditya,20.0,Male,Hyderabad,School_20,Primary,,50.2,51,Yes
SID4315,Aditya,24.0,Male,Mumbai,School_15,Higher Secondary,Engineering,92.91,58,No
SID4316,Simran,7.0,Male,Lucknow,School_23,Primary,,95.66,59,No
SID4317,Simran,7.0,Male,Ahmedabad,School_28,Primary,,87.87,47,Yes
SID4318,Pooja,10.0,Female,Hyderabad,School_71,Primary,,84.17,29,No
SID4319,Neha,11.0,Male,Chennai,School_62,Undergraduate,Engineering,45.36,39,No
SID4320,Aryan,22.0,Male,Jaipur,School_46,Primary,,74.36,21,Yes
SID4321,Aditya,23.0,Female,Mumbai,School_78,Undergraduate,Arts,79.56,58,Yes
SID4322,Rohan,19.0,Male,Jaipur,School_39,Undergraduate,Engineering,47.32,54,Yes
SID4323,Ishita,6.0,Others,Bangalore,School_32,Higher Secondary,Medical,80.63,56,Yes
SID4324,Priya,10.0,Others,Pune,School_23,Undergraduate,Arts,80.11,55,Yes
SID4325,Aryan,23.0,Male,Kolkata,School_24,Undergraduate,Science,98.36,56,No
SID4326,Neha,,Others,Hyderabad,School_54,Postgraduate,Arts,99.66,30,No
SID4327,Priya,11.0,Male,Ahmedabad,School_10,Undergraduate,Arts,80.72,26,Yes
SID4328,Priya,11.0,Others,Chennai,School_32,Undergraduate,Arts,36.6,46,Yes
SID4329,Aarav,19.0,Male,Lucknow,School_100,Undergraduate,Arts,66.31,58,No
SID4330,Priya,8.0,Others,Jaipur,School_55,Undergraduate,Commerce,57.3,37,No
SID4331,Simran,10.0,Female,Jaipur,School_54,Postgraduate,Science,79.99,39,Yes
SID4332,Priya,16.0,Others,Ahmedabad,School_88,Undergraduate,Arts,45.07,39,Yes
SID4333,Aditya,22.0,Male,Delhi,School_94,Primary,,67.7,34,Yes
SID4334,Aarav,,Male,Ahmedabad,School_81,Primary,,56.88,27,Yes
SID4335,Ishita,22.0,Female,Mumbai,School_50,Higher Secondary,Science,64.05,27,Yes
SID4336,Aryan,22.0,Male,Mumbai,School_50,Higher Secondary,Arts,42.82,43,Yes
SID4337,Aditya,22.0,Female,Jaipur,School_58,Primary,,61.87,37,Yes
SID4338,Simran,14.0,Male,Chennai,School_35,Primary,,79.07,22,No
SID4339,Aryan,,Others,Hyderabad,School_98,Higher Secondary,Commerce,72.94,56,No
SID4340,Rohan,23.0,Female,Hyderabad,School_99,Postgraduate,Science,66.01,54,No
SID4341,Aarav,9.0,Female,Lucknow,School_71,Postgraduate,Commerce,92.53,21,Yes
SID4342,Aditya,20.0,Female,Bangalore,School_77,Postgraduate,Commerce,56.25,54,Yes
SID4343,Ishita,14.0,Female,Pune,School_87,Postgraduate,Medical,62.98,36,No
SID4344,Karan,10.0,Male,Lucknow,School_43,Higher Secondary,Medical,86.29,32,No
SID4345,Simran,8.0,Female,Kolkata,School_65,Undergraduate,Medical,87.35,29,No
SID4346,Simran,22.0,Others,Chennai,School_96,Undergraduate,Commerce,80.66,24,No
SID4347,Priya,15.0,Male,Kolkata,School_55,Secondary,,79.38,46,No
SID4348,Pooja,20.0,Male,Lucknow,School_93,Undergraduate,Science,,52,Yes
SID4349,Ishita,14.0,Female,Pune,School_19,Secondary,,70.16,33,No
SID4350,Simran,19.0,Male,Hyderabad,School_69,Primary,,85.71,56,No
SID4351,Aditya,12.0,Female,Bangalore,School_54,Primary,,35.82,37,Yes
SID4352,Aarav,19.0,Female,Mumbai,School_39,Postgraduate,Commerce,51.25,57,Yes
SID4353,Karan,22.0,Female,Chennai,School_23,Primary,,81.81,57,Yes
SID4354,Simran,10.0,Female,Lucknow,School_96,Higher Secondary,Medical,92.32,40,Yes
SID4355,Neha,10.0,Female,Ahmedabad,School_77,Undergraduate,Science,60.61,56,No
SID4356,Ishita,22.0,Female,Pune,School_24,Secondary,,68.34,48,No
SID4357,Pooja,16.0,Male,Hyderabad,School_16,Secondary,,42.25,39,No
SID4358,Ishita,10.0,Male,Pune,School_62,Primary,,95.12,31,Yes
SID4359,Karan,13.0,Male,Pune,School_55,Undergraduate,Engineering,99.38,37,Yes
SID4360,Neha,24.0,Others,Delhi,School_33,Postgraduate,Arts,,51,No
SID4361,Neha,15.0,Others,Mumbai,School_37,Secondary,,52.43,39,No
SID4362,Aditya,9.0,Others,Delhi,School_4,Undergraduate,Medical,95.29,28,Yes
SID4363,Aditya,21.0,Female,Pune,School_84,Undergraduate,Medical,59.99,38,Yes
SID4364,Pooja,22.0,Others,Chennai,School_92,Undergraduate,Medical,83.33,42,No
SID4365,Priya,,Male,Lucknow,School_13,Postgraduate,Science,77.27,56,Yes
SID4366,Karan,16.0,Others,Hyderabad,School_26,Postgraduate,Engineering,91.74,33,No
SID4367,Aryan,7.0,Male,Delhi,School_63,Secondary,,67.72,52,Yes
SID4368,Pooja,,Others,Delhi,School_80,Higher Secondary,Engineering,65.44,49,Yes
SID4369,Aarav,11.0,Others,Lucknow,School_85,Postgraduate,Arts,50.45,52,Yes
SID4370,Pooja,13.0,Male,Delhi,School_58,Secondary,,61.93,35,No
SID4371,Simran,20.0,Othrs,Pune,School_85,Higher Secondary,Commerce,84.95,47,No
SID4372,Neha,22.0,Others,Delhi,School_46,Primary,,67.38,39,No
SID4373,Aditya,10.0,Others,Pune,School_44,Postgraduate,Engineering,68.5,46,No
SID4374,Priya,19.0,Male,Jaipur,School_26,Primary,,57.27,60,Yes
SID4375,Simran,23.0,Others,Hyderabad,School_96,Postgraduate,Engineering,99.64,29,No
SID4376,Karan,9.0,Female,Hyderabad,School_10,Higher Secondary,Arts,93.38,59,Yes
SID4377,Simran,8.0,Others,Chennai,School_69,Primary,,81.03,33,Yes
SID4378,Aditya,23.0,Others,Jaipur,School_26,Primary,,76.36,45,No
SID4379,Aditya,21.0,Male,Jaipur,School_88,Secondary,,61.15,40,Yes
SID4380,Pooja,13.0,Female,Kolkata,School_68,Postgraduate,Engineering,88.39,59,Yes
SID4381,Aditya,7.0,Others,Ahmedabad,School_98,Undergraduate,Science,52.12,51,No
SID4382,Rohan,9.0,Female,Mumbai,School_30,Postgraduate,Medical,77.91,20,No
SID4383,Ishita,20.0,Female,Kolkata,School_25,Secondary,,77.29,41,Yess
SID4384,Karan,10.0,Male,Pune,School_39,Postgraduate,Medical,39.19,60,No
SID4385,Neha,14.0,Female,Lucknow,School_7,Higher Secondary,Science,54.02,32,No
SID4386,Pooja,13.0,Others,Kolkata,School_76,Higher Secondary,Medical,44.61,21,No
SID4387,Rohan,13.0,Others,Delhi,School_77,Higher Secondary,Arts,65.5,28,No
SID4388,Priya,18.0,Male,Jaipur,School_90,Postgraduate,Medical,,37,Yes
SID4389,Aditya,9.0,Female,Chennai,School_33,Postgraduate,Medical,53.69,27,No
SID4390,Neha,8.0,Male,Lucknow,School_28,Primary,,57.74,48,Yes
SID4391,Simran,15.0,Others,Bangalore,School_68,Primary,,68.56,47,Yes
SID4392,Aarav,,Others,Hyderabad,School_5,Postgraduate,Engineering,99.1,38,Yes
SID4393,Rohan,20.0,Others,Bangalore,School_25,Postgraduate,Science,67.42,34,No
SID4394,Rohan,19.0,Male,Lucknow,School_82,Secondary,,68.04,58,No
SID4395,Pooja,22.0,Others,Jaipur,School_55,Secondary,,66.3,47,Yes
SID4396,Neha,13.0,Female,Pune,School_86,Secondary,,68.29,56,No
SID4397,Ishita,24.0,Male,Mumbai,School_34,Higher Secondary,Arts,94.89,52,No
SID4398,Aditya,22.0,Male,Jaipur,School_94,Undergraduate,Science,71.72,31,No
SID4399,Simran,17.0,Female,Pune,School_27,Secondary,,46.26,22,Yes
SID4400,Aarav,19.0,Others,Hyderabad,School_49,Higher Secondary,Medical,41.13,33,Yes
SID4401,Aditya,21.0,Female,Bangalore,School_81,Postgraduate,Commerce,36.88,39,Yes
SID4402,Aditya,12.0,Female,Delhi,School_79,Secondary,,80.59,43,No
SID4403,Aditya,23.0,Male,Mumbai,School_81,Undergraduate,Commerce,45.7,25,Yes
SID4404,Ishita,13.0,Others,Bangalore,School_52,Postgraduate,Medical,65.79,48,No
SID4405,Aarav,14.0,Others,Bangalore,School_95,Postgraduate,Commerce,82.9,37,Yes
SID4406,Ishita,7.0,Female,Delhi,School_70,Undergraduate,Medical,74.62,53,No
SID4407,Priya,8.0,Othrs,Bangalore,School_76,Undergraduate,Arts,52.84,24,No
SID4408,Pooja,22.0,Female,Bangalore,School_2,Primary,,51.99,34,No
SID4409,Simran,14.0,Male,Bangalore,School_24,Undergraduate,Engineering,35.61,54,No
SID4410,Simran,16.0,Male,Ahmedabad,School_100,Undergraduate,Commerce,99.03,57,No
SID4411,Simran,13.0,Female,Mumbai,School_23,Primary,,93.33,26,Yes
SID4412,Ishita,18.0,Others,Kolkata,School_93,Postgraduate,Engineering,91.69,48,Yes
SID4413,Neha,8.0,Male,Lucknow,School_56,Secondary,,47.98,58,Yes
SID4414,Rohan,6.0,Others,Ahmedabad,School_13,Undergraduate,Arts,78.95,53,No
SID4415,Rohan,21.0,Male,Pune,School_7,Undergraduate,Medical,80.32,32,No
SID4416,Karan,,Female,Ahmedabad,School_65,Postgraduate,Engineering,59.57,28,Yes
SID4417,Priya,23.0,Female,Mumbai,School_42,Undergraduate,Medical,89.99,41,No
SID4418,Aryan,20.0,Female,Chennai,School_9,Secondary,,57.44,49,No
SID4419,Pooja,8.0,Male,Ahmedabad,School_72,Secondary,,89.48,46,Yes
SID4420,Karan,22.0,Others,Kolkata,School_50,Postgraduate,Medical,95.66,56,No
SID4421,Priya,15.0,Female,Pune,School_48,Secondary,,83.06,33,No
SID4422,Pooja,15.0,Female,Kolkata,School_82,Primary,,72.8,45,No
SID4423,Simran,8.0,Others,Kolkata,School_69,Higher Secondary,Commerce,49.27,45,Yes
SID4424,Ishita,23.0,Others,Kolkata,School_14,Higher Secondary,Commerce,77.2,25,Yes
SID4425,Neha,,Others,Bangalore,School_98,Undergraduate,Arts,41.09,46,No
SID4426,Priya,8.0,Female,Hyderabad,School_70,Higher Secondary,Science,75.87,56,Yes
SID4427,Priya,24.0,Male,Pune,School_52,Secondary,,57.57,60,No
SID4428,Aditya,22.0,Male,Delhi,School_81,Secondary,,53.49,24,Yes
SID4429,Aarav,11.0,Female,Chennai,School_14,Postgraduate,Engineering,56.55,51,Yes
SID4430,Karan,20.0,Female,Ahmedabad,School_4,Higher Secondary,Medical,53.47,47,Yes
SID4431,Ishita,6.0,Female,Mumbai,School_89,Primary,,45.44,47,Yes
SID4432,Aarav,16.0,Female,Mumbai,School_99,Undergraduate,Arts,72.1,54,Yes
SID4433,Aarav,15.0,Others,Hyderabad,School_3,Higher Secondary,Engineering,41.41,36,Yes
SID4434,Pooja,20.0,Female,Mumbai,School_31,Undergraduate,Commerce,92.36,20,Yes
SID4435,Neha,13.0,Female,Chennai,School_39,Undergraduate,Engineering,82.3,40,No
SID4436,Neha,,Female,Chennai,School_14,Undergraduate,Arts,83.23,29,Yes
SID4437,Aditya,17.0,Others,Kolkata,School_93,Primary,,74.8,57,No
SID4438,Ishita,22.0,Others,Chennai,School_20,Primary,,74.52,46,Yes
SID4439,Aditya,15.0,Male,Kolkata,School_76,Postgraduate,Science,94.1,40,Yes
SID4440,Aarav,,Others,Delhi,School_70,Undergraduate,Science,67.88,45,No
SID4441,Ishita,14.0,Female,Hyderabad,School_51,Undergraduate,Science,58.21,46,No
SID4442,Aditya,7.0,Female,Chennai,School_85,Primary,,79.71,56,No
SID4443,Aryan,23.0,Female,Hyderabad,School_97,Undergraduate,Medical,84.34,55,Yes
SID4444,Aryan,,Male,Kolkata,School_17,Secondary,,88.21,48,No
SID4445,Ishita,22.0,Male,Jaipur,School_1,Postgraduate,Arts,44.35,60,Yes
SID4446,Rohan,15.0,Female,Lucknow,School_80,Undergraduate,Arts,63.54,24,No
SID4447,Simran,7.0,Female,Pune,School_17,Primary,,56.26,38,Yes
SID4448,Pooja,10.0,Male,Lucknow,School_55,Postgraduate,Arts,39.89,46,No
